customer_id;credit_lines_outstanding;loan_amt_outstanding;total_debt_outstanding;income;years_employed;fico_score;default
2497419;0;7.733.260.446;7.482.534.214;1.129.270.994;5;592;0
1283931;3;4.432.660.199;1.641.377.581;8.085.489.537;2;699;1
4188500;2;3.184.497.053;101.435.193;6.958.677.759;6;581;0
6873668;1;3.695.933.861;111.051.899;8.948.069.739;6;665;0
8741305;2;3.220.639.539;9.890.137.539;6.947.127.774;4;661;0
3939867;0;2.147.467.355;3.263.402.738;5.034.717.116;5;568;0
4667775;3;5.226.620.089;159.691.525;8.229.005.243;3;543;1
8518068;1;4.836.718.657;5.525.489.092;7.134.961.384;6;692;0
7199655;0;3.724.481.143;1.405.177.554;656.550.867;4;694;0
6199957;1;5.209.133.146;1.131.191.517;1.078.238.265;6;690;0
4028459;0;3.301.388.789;2.358.184.361;5.679.878.849;3;577;0
4870082;0;6.038.444.332;7.560.245.238;9.771.166.737;6;604;0
3323417;5;5.059.130.214;2.071.110.541;6.243.897.546;3;659;1
8272274;0;5.880.258.392;1.036.489.721;9.834.414.862;3;686;0
2367464;1;3.889.978.844;6.208.591.463;833.443.756;9;613;0
2559075;2;4.353.474.175;6.460.419.447;7.439.224.094;7;699;0
8934932;1;2.994.769.009;5.553.516.453;4.851.002.795;5;715;0
4236898;0;2.093.909.893;3.177.120.504;3.177.120.504;4;732;0
5661002;0;3.497.347.083;4.270.836.871;647.375.567;5;624;0
1742416;1;4.733.810.741;8.833.764.504;6.756.962.414;2;581;0
1919447;1;3.292.745.175;639.653.233;5.523.220.294;6;667;0
8221601;0;544.194.509;6.235.893.833;8.347.775.952;2;602;0
3722426;1;2.530.883.087;3.588.803.648;5.610.803.185;5;575;0
7085404;1;4.875.550.706;1.220.217.725;101.468.062;5;699;0
1939722;5;3.856.004.879;1.589.348.182;5.681.017.836;4;473;1
8063657;1;6.226.256.586;9.699.721.714;9.261.535.559;7;765;0
5820725;0;4.524.447.924;5.289.277.899;710.199.579;5;652;0
6301753;5;652.716.658;2.493.587.982;1.240.498.548;8;635;1
4729526;1;3.778.025.594;9.155.687.859;8.469.853.374;7;650;0
6962872;3;1.930.942.914;7.482.071.569;4.755.741.037;5;588;0
4439030;0;5.848.389.656;2.025.759.233;8.538.285.106;3;639;0
7551360;0;2.459.007.751;1.873.962.977;4.560.754.561;3;599;0
7343205;1;3.486.710.864;3.969.600.437;4.493.103.673;6;568;0
4054508;5;4.044.491.136;1.670.619.472;6.381.509.517;3;635;1
6947453;4;2.598.568.658;1.800.865.727;6.918.639.944;5;634;1
1061626;0;3.226.352.341;9.479.437.067;611.851.185;8;652;0
8153339;0;2.492.080.079;4.677.558.975;4.677.558.975;3;692;0
1343332;5;4.597.768.386;163.913.607;6.189.109.628;2;698;1
2133603;1;3.796.886.788;541.671.436;6.199.450.327;5;641;0
2007665;5;548.430.319;198.539.738;7.127.643.975;3;532;1
7205591;0;4.176.678.136;2.875.619.535;4.988.656.723;3;641;0
1885241;0;2.641.702.852;2.667.140.691;4.803.055.359;5;573;0
3464184;0;3.177.791.986;5.614.586.406;6.289.528.198;3;603;0
1863313;0;319.491.372;2.168.253.408;8.214.663.319;5;622;0
5510558;0;4.443.194.436;3.860.940.688;7.764.093.309;5;705;0
8784730;5;3.021.175.982;1.411.291.831;4.759.536.118;3;629;1
7469268;5;3.624.428.286;1.690.651.363;5.560.450.981;5;630;1
2516679;0;2.783.210.112;3.221.360.471;4.378.657.317;5;571;0
5497317;1;2.832.459.714;535.214.495;6.002.940.925;5;681;0
5627894;0;1.823.739.737;3.260.025.447;4.171.208.486;5;597;0
6544829;5;8.055.214.307;2.942.429.041;1.031.562.837;3;578;1
5759810;1;2.478.230.792;7.149.703.382;5.832.423.479;5;710;0
6377068;4;3.442.341.792;1.465.129.839;5.742.031.319;3;597;1
8849931;1;3.459.514.066;1.078.440.137;9.645.288.582;5;691;0
8274139;1;7.112.408.788;6.149.037.379;9.889.176.339;7;663;0
2223987;4;4.262.528.878;1.538.534.988;6.378.457.935;2;595;1
2350385;5;6.039.454.067;2.644.796.887;8.732.462.813;4;558;1
6371844;1;4.783.515.666;6.606.629.911;7.158.689.626;5;685;0
2645429;0;308.461.537;320.932.562;5.350.667.028;6;621;0
6073195;5;5.258.183.963;1.933.421.622;7.620.450.896;4;651;1
5405462;5;5.699.133.198;2.487.289.955;8.249.147.161;4;549;1
7236261;0;5.161.069.513;4.976.153.137;6.272.345.205;3;564;0
2184256;1;5.257.663.303;8.302.536.673;7.955.284.417;6;702;0
3493868;0;408.260.404;2.060.279.186;7.297.527.459;4;636;0
6805299;4;6.129.379.274;2.349.242.261;9.780.507.457;3;565;1
1303271;1;3.526.837.905;7.458.684.593;5.596.786.757;3;604;0
8309256;5;5.531.375.206;1.632.528.469;6.232.887.836;2;638;1
4339852;1;6.855.689.104;122.991.628;9.877.734.058;2;600;0
6249734;4;2.528.555.039;1.260.461.592;5.734.727.007;4;683;1
3386790;0;3.686.466.194;5.646.309.724;5.646.309.724;4;615;0
4357116;0;4.858.560.724;7.637.094.815;7.637.094.815;3;585;0
3997988;1;3.849.791.979;6.643.381.561;8.748.404.238;5;603;0
1692419;1;3.399.063.901;8.026.601.614;6.746.824.776;6;601;0
2560167;1;2.624.471.044;6.642.994.478;567.318.716;6;640;0
3114861;1;4.575.452.642;7.158.334.889;6.523.697.837;6;667;0
1047961;2;6.260.290.489;1.328.112.613;9.712.182.012;8;646;0
4112381;0;6.061.133.493;5.056.830.074;9.203.796.165;6;612;0
6546682;0;3.933.103.682;5.612.625.854;7.330.580.189;4;697;0
5092203;0;5.175.439.355;6.206.541.967;714.597.208;4;645;0
1601180;0;2.374.941.723;7.745.648.172;6.992.440.059;4;717;0
3625648;1;5.632.644.231;6.838.143.979;7.275.288.501;6;574;0
4104978;1;2.898.910.063;4.606.377.405;4.630.925.034;4;617;0
6800745;1;3.555.600.569;469.811.146;6.113.436.448;7;690;0
7726218;5;6.073.905.476;2.882.921.096;1.000.315.932;6;626;1
4824867;0;4.159.358.098;4.973.393.399;703.075.924;6;600;0
6409503;5;3.934.367.648;2.491.033.003;9.181.994.328;3;610;1
6712328;5;272.100.044;1.266.494.739;3.981.562.359;5;561;1
3867345;1;6.177.532.284;9.111.495.104;9.067.886.032;5;622;0
4493311;2;4.830.694.542;9.373.963.859;8.694.351.056;8;673;0
3736693;3;431.978.009;1.683.417.089;8.153.182.928;4;673;0
8256894;0;1.808.144.725;3.467.568.015;3.467.568.015;4;691;0
2007041;0;4.260.604.378;2.498.539.995;7.816.756.477;6;740;0
5396856;1;4.165.781.632;7.655.954.517;7.932.760.273;6;511;0
1925916;0;36.403.406;5.017.922.443;5.017.922.443;3;691;0
4092631;0;375.643.903;5.831.582.025;6.214.242.978;3;581;0
5551198;3;5.163.385.794;1.604.025.036;8.738.802.497;5;702;0
3510024;0;3.689.504.549;7.181.484.593;8.026.732.427;4;673;0
8267777;0;3.675.284.606;8.730.263.146;9.172.157.289;4;624;0
4114150;1;5.448.021.657;1.014.616.884;9.360.972.843;5;645;0
7520610;1;1.381.082.208;2.124.888.517;2.874.537.575;6;588;0
5772874;0;4.680.037.534;5.271.051.075;6.790.208.815;4;694;0
6266139;5;2.763.229.314;21.488.309;6.279.869.518;2;638;1
7601730;5;5.531.427.862;2.391.728.518;9.901.819.336;5;628;1
6829730;1;4.255.969.441;6.775.487.284;6.467.990.599;5;688;0
2208347;3;2.726.421.995;1.065.346.697;5.797.749.454;4;682;0
7931098;0;5.668.255.713;1.156.649.606;6.626.354.622;4;626;0
5915939;0;2.352.786.478;2.197.426.087;3.757.303.084;4;678;0
2499128;1;4.582.066.862;6.940.801.424;766.040.544;7;644;0
4795129;5;4.299.340.594;1.893.162.148;7.046.650.363;2;670;1
7589913;0;3.156.006.605;3.294.549.419;4.513.029.107;4;720;0
1250814;5;3.757.544.675;1.926.873.062;6.701.447.737;5;606;1
7909133;4;3.831.626.965;1.525.059.359;6.164.054.569;1;540;1
3328079;0;4.320.009.603;5.287.516.933;7.745.375.219;6;771;0
8797985;0;4.774.897.693;6.851.321.469;7.678.998.679;4;662;0
1140701;1;4.774.447.711;9.952.240.067;902.236.061;6;631;0
5844989;0;5.223.105.902;6.355.833.139;9.084.990.576;4;719;0
4210726;0;5.012.875.804;6.139.019.557;7.907.185.036;3;523;0
3963681;1;3.725.306.307;6.873.691.387;5.711.532.602;3;706;0
5055261;1;2.778.823.217;5.948.540.411;576.403.725;7;666;0
1604321;1;4.690.354.943;5.607.344.067;7.500.025.369;6;647;0
7613312;0;2.160.254.154;1.551.464.736;4.185.050.497;4;686;0
1495466;2;5.468.074.456;1.499.325.864;8.715.102.886;3;638;0
7852360;0;4.317.101.557;1.877.120.224;8.111.612.466;6;611;0
6116351;0;3.303.622.235;2.556.360.525;5.743.934.937;4;725;0
4177096;0;1.726.948.827;6.500.762.573;2.389.669.732;4;702;0
4216247;3;2.904.520.559;1.407.896.288;6.156.691.482;1;521;1
5269950;0;5.834.267.613;472.321.196;8.039.975.006;5;805;0
2100827;1;4.869.295.085;7.656.858.662;7.456.935.353;6;581;0
5411965;5;273.725.396;1.562.137.146;4.882.191.271;4;639;1
4737635;1;393.551.719;6.264.355.873;6.089.052.802;5;674;0
2932114;0;4.347.894.513;4.148.887.382;9.135.573.036;6;630;0
6063061;0;5.850.999.221;475.924.608;8.086.480.674;4;681;0
8288439;0;36.519.982;3.498.682.858;5.810.373.943;5;600;0
3777794;1;3.637.299.914;6.414.313.084;6.773.480.382;6;595;0
8664874;3;4.500.696.922;1.564.364.889;86.944.872;6;612;0
5701729;0;5.233.511.933;6.730.918.159;7.373.425.315;3;681;0
6808482;0;4.270.700.156;6.684.091.898;6.684.091.898;5;705;0
7879510;1;3.606.228.158;5.214.180.238;4.573.045.173;3;615;0
5425409;0;8.216.539.865;6.186.121.574;1.041.713.111;7;724;0
8557296;3;3.318.220.604;1.368.566.986;6.135.362.394;2;563;1
2977493;2;6.248.863.938;1.595.758.489;1.158.987.336;4;688;0
6320863;1;6.946.290.875;1.166.278.157;1.202.375.832;7;652;0
1372709;0;2.657.701.707;524.759.218;6.494.531.946;4;723;0
6055396;1;4.504.712.358;7.074.116.554;7.271.613.959;4;685;0
8706286;4;3.871.349.295;1.184.985.432;5.466.508.908;5;629;1
4022311;5;4.574.820.825;2.122.521.744;762.411.974;3;540;1
2765496;3;4.562.333.887;1.650.004.281;7.700.822.725;3;587;1
7795454;2;3.857.669.274;1.018.683.597;6.709.071.331;5;620;0
2033857;0;1.896.732.604;1.754.457.304;387.574.884;4;564;0
2726209;1;5.959.276.603;7.779.488.579;8.288.167.337;5;675;0
1549865;5;2.856.753.436;120.085.115;4.968.150.379;5;625;1
1505464;1;5.833.579.663;8.667.518.031;8.672.084.841;5;669;0
1796464;1;3.827.363.589;445.088.099;8.027.273.135;9;583;0
8702167;0;4.282.031.193;3.886.733.054;6.048.731.833;4;647;0
5810786;0;3.197.472.396;274.733.822;4.864.290.861;4;663;0
4856726;2;3.204.099.446;7.695.421.828;5.247.832.277;5;653;0
4165930;1;4.270.490.684;9.900.267.097;9.423.425.673;7;740;0
3411093;0;4.229.222.711;7.284.555.924;7.284.555.924;1;640;0
4803504;0;5.151.729.762;6.112.092.279;7.809.579.358;4;699;0
1678813;0;5.233.314.721;2.816.443.632;1.033.681.427;4;688;0
7259957;0;5.794.406.309;4.013.322.333;8.082.138.685;3;657;0
8170286;0;4.014.854.567;8.515.372.661;8.515.372.661;6;554;0
5090779;1;6.423.482.898;1.042.267.875;9.879.979.535;7;625;0
1533477;1;7.475.402.957;1.149.366.792;9.937.953.137;5;732;0
1687689;2;4.351.542.401;8.636.017.205;6.064.419.298;4;650;0
7329781;5;5.585.409.425;2.267.736.728;8.941.540.473;5;643;1
7193215;0;2.855.976.398;6.757.518.855;5.517.867.724;3;636;0
4722352;4;479.682.477;1.651.599.761;7.802.189.609;5;668;1
2280365;0;319.100.143;42.583.787;5.114.551.834;2;696;0
6482603;3;5.715.512.287;122.770.937;6.693.571.005;3;612;1
6768197;0;5.501.910.441;6.627.406.339;1.002.589.416;5;652;0
7477107;1;4.130.082.509;5.154.497.043;7.511.838.018;6;605;0
2057066;0;3.963.434.859;552.564.721;8.110.218.414;5;579;0
1442912;2;2.781.443.179;7.569.320.856;5.155.404.355;4;621;0
8504032;2;5.016.230.399;9.372.776.554;8.145.178.056;7;688;0
4728749;1;5.052.729.247;1.016.370.981;8.885.306.246;7;661;0
8532140;3;5.516.982.631;1.515.967.064;8.784.076.031;7;733;0
5010612;0;3.219.442.973;1.432.502.012;5.226.827.961;3;597;0
1764986;0;9.405.986.828;443.155.667;1.432.719.557;3;637;0
3364341;1;2.833.876.123;7.540.001.063;6.518.574.847;7;601;0
2901282;1;3.648.550.728;6.079.375.882;7.218.595.007;5;602;0
3850651;1;502.780.116;4.669.851.933;7.006.741.293;6;743;0
6689764;5;3.237.311.883;1.670.221.036;5.635.998.034;4;651;1
2708777;5;547.338.423;2.855.712.321;8.748.558.352;3;653;1
3448767;0;2.412.008.071;5.288.759.386;5.288.759.386;5;592;0
5302150;3;3.938.179.634;1.151.840.713;8.840.071.018;9;608;0
1960431;0;3.150.696.618;6.730.502.495;6.730.502.495;6;741;0
5764254;1;3.973.881.258;5.167.760.376;7.047.540.824;7;637;0
3883827;1;2.473.596.936;5.489.823.756;505.645.525;5;702;0
7271535;2;3.701.602.132;918.380.644;7.065.198.724;6;649;0
5283222;0;3.724.505.164;4.314.423.664;7.048.747.872;4;626;0
8379120;2;2.753.280.073;6.710.976.641;4.992.261.799;5;605;0
7316880;1;368.666.392;5.938.531.242;758.122.168;6;664;0
8080347;0;3.411.132.158;4.335.272.988;5.402.453.968;4;687;0
6957000;0;1.811.195.441;2.668.173.829;3.853.556.808;5;573;0
5483645;0;5.967.363.804;5.099.218.441;7.855.589.977;6;558;0
8376024;0;1.112.383.352;1.322.757.658;2.452.080.048;5;584;0
7969371;4;5.696.701.724;1.702.033.139;7.477.445.724;2;510;1
1643862;3;4.386.838.479;1.970.895.134;1.068.268.659;5;689;0
5296564;5;3.228.144.785;1.309.386.632;4.359.074.564;4;577;1
1546462;0;4.931.345.888;4.043.980.858;9.589.517.466;2;662;0
4832943;1;2.833.586.943;4.216.216.782;4.449.945.051;5;629;0
6937618;0;5.105.517.048;9.301.570.118;9.590.429.406;3;555;0
5206420;4;3.059.248.038;1.300.090.382;5.262.335.317;4;663;1
7786600;0;3.619.843.421;6.323.538.526;6.067.363.647;3;721;0
4559182;0;2.385.729.817;3.884.198.742;4.041.982.487;3;575;0
5020822;5;4.487.905.039;1.851.644.203;6.830.037.964;5;580;1
7345566;4;3.545.403.593;1.050.988.654;4.870.670.837;5;753;1
2958832;0;5.874.878.723;5.554.568.362;1.061.049.775;3;561;0
4579353;2;5.312.066.088;1.372.303.849;7.659.287.984;4;481;0
2609515;0;1.736.329.373;3.614.728.003;3.614.728.003;6;671;0
7290658;0;2.109.378.982;1.879.612.424;3.833.726.698;3;459;0
7935952;0;4.720.861.857;3.775.389.688;8.386.513.346;5;752;0
2729792;5;4.635.570.582;2.297.025.293;7.330.791.282;4;648;1
6066843;3;224.088.953;8.931.013.541;4.152.724.383;3;621;1
5667539;3;5.249.366.037;157.808.008;739.742.001;3;566;1
5279441;0;4.997.622.544;5.129.976.169;1.003.289.562;5;573;0
7825945;1;1.476.100.275;3.904.754.506;3.349.953.472;5;699;0
5196971;0;2.186.597.616;2.290.223.803;481.583.522;7;618;0
2387037;0;3.672.985.889;1.278.844.877;5.239.901.135;4;717;0
3015823;0;2.967.348.311;376.705.805;5.981.724.291;4;645;0
5049893;2;337.310.255;8.430.477.376;6.561.887.759;5;576;0
8979477;1;3.590.688.286;5.578.053.344;6.648.753.905;5;683;0
4441289;0;5.648.893.108;7.053.580.925;100.574.064;6;593;0
8602931;3;5.873.943.948;1.673.926.788;8.422.256.985;3;527;1
7691582;5;4.913.596.224;1.786.000.427;6.607.778.447;3;669;1
8678499;5;4.775.099.192;1.969.009.735;7.584.265.529;3;608;1
5201823;0;3.741.381.983;2.842.012.942;4.913.138.611;5;654;0
6837194;4;3.556.098.526;1.466.485.654;5.617.853.179;1;562;1
8999789;0;1.784.138.199;2.104.718.448;3.292.345.373;4;576;0
1636100;0;1.731.785.141;1.839.916.305;2.901.595.045;3;667;0
8547642;4;4.139.148.423;1.211.907.236;6.189.546.746;6;558;1
3090794;1;3.177.635.691;3.520.766.801;5.283.905.906;8;625;0
6466659;5;5.681.071.548;284.385.315;8.530.412.392;4;599;1
5831258;1;1.040.147.197;1.899.244.212;1.813.911.924;5;643;0
2236150;1;289.761.138;6.726.615.644;5.696.727.884;5;645;0
6320699;5;1.930.869.783;1.204.528.775;458.007.167;6;600;1
7845453;3;5.412.229.237;2.089.377.433;1.007.563.218;4;690;0
6380176;0;4.781.329.847;303.832.016;6.719.720.356;4;711;0
5773869;0;4.105.612.488;6.572.384.556;8.130.287.422;3;576;0
8827651;0;6.856.608.109;2.750.612.932;8.693.858.969;3;601;0
1429147;0;3.210.433.353;3.268.230.568;4.704.338.156;4;679;0
7731001;1;6.463.780.195;6.438.339.412;8.108.911.314;6;594;0
8561500;2;251.192.705;6.217.568.274;52.836.107;8;666;0
8085463;1;4.221.165.524;7.280.355.126;6.936.631.889;5;615;0
6389403;0;5.442.512.028;3.328.084.036;7.278.877.071;2;593;0
2898709;2;9.204.571.448;3.053.526.926;2.495.345.754;6;607;0
5678453;0;2.644.712.395;3.656.655.483;4.978.568.905;5;655;0
8293808;0;3.086.713.587;3.291.193.513;4.563.268.791;5;699;0
6614261;1;3.897.154.042;7.344.823.814;812.865.835;5;716;0
2554076;1;5.683.756.217;6.952.306.341;7.150.949.391;5;617;0
7382852;0;4.326.685.339;1.038.034.958;6.827.512.663;3;565;0
2589821;0;2.852.558.695;1.842.630.424;4.795.167.647;4;683;0
6083161;1;3.198.696.052;615.048.927;5.930.574.047;6;684;0
7864658;1;4.481.724.106;5.857.960.227;6.496.846.508;5;587;0
7887301;4;5.132.544.753;1.941.363.097;8.174.039.215;4;692;1
1069599;1;4.169.875.772;7.818.032.131;7.976.321.323;7;670;0
3239222;0;3.038.846.967;3.853.188.119;546.805.292;4;562;0
3006807;4;7.946.101.294;3.384.034.674;119.267.036;3;645;1
2086613;0;4.924.677.623;3.390.086.272;7.291.729.324;4;620;0
5997517;0;5.633.218.061;3.338.468.839;7.641.623.381;4;619;0
7433972;0;4.916.993.466;5.122.797.958;742.804.459;6;658;0
1892853;5;1.992.516.152;1.138.513.317;4.159.087.869;4;624;1
5926898;2;2.391.604.604;4.226.474.022;4.992.851.709;8;655;0
5102405;1;4.108.806.401;6.340.340.024;648.144.287;5;616;0
3768169;1;4.915.085.018;7.607.121.153;6.823.036.494;3;610;0
2911393;5;5.129.105.334;183.646.733;6.734.038.896;3;573;1
1393333;0;3.829.841.552;525.824.932;7.312.550.468;6;537;0
1483910;4;3.841.367.716;1.383.639.756;5.502.617.766;0;544;1
6912459;0;2.439.052.377;5.306.977.448;6.819.315.135;5;661;0
4321106;4;4.922.623.098;1.889.845.083;7.388.705.212;3;607;1
6067587;0;4.210.572.826;3.139.359.091;6.989.510.468;5;609;0
6286461;1;5.842.312.836;9.092.064.373;9.462.185.452;5;708;0
7395941;2;2.410.959.705;4.442.364.482;4.084.898.877;7;667;0
5441093;0;2.013.737.186;3.817.062.471;367.149.348;4;756;0
7330369;1;4.085.839.979;7.120.685.129;6.828.891.419;5;642;0
1180769;0;3.704.853.452;475.909.711;540.088.615;4;675;0
8780918;0;4.318.168.865;5.733.180.183;6.876.502.302;3;600;0
1564230;0;303.645.307;2.435.787.228;4.823.734.002;7;592;0
5117078;0;3.848.604.437;339.918.134;5.951.062.322;3;743;0
3440213;0;1.291.864.903;139.542.551;1.666.718.349;4;642;0
4828432;0;5.085.757.301;1.040.764.028;1.001.967.763;4;646;0
1907350;1;3.074.085.278;8.558.914.095;867.680.682;5;587;0
3884961;1;6.639.015.996;9.722.314.393;9.218.780.777;5;702;0
5839864;0;4.336.717.742;3.942.239.218;8.269.964.684;5;691;0
4703070;0;4.369.135.637;1.675.694.388;8.168.683.379;4;655;0
7140445;3;3.997.475.735;1.433.705.849;6.888.812.348;3;707;0
2828511;1;5.187.738.505;8.158.961.361;8.600.649.274;5;675;0
3262571;0;6.259.442.011;6.521.375.768;917.020.046;4;626;0
1715337;0;1.980.211.157;3.042.284.581;3.747.964.349;4;659;0
3667684;0;4.695.228.454;6.794.118.433;7.498.252.373;3;656;0
3871624;1;3.652.053.773;5.209.263.029;5.580.841.383;6;615;0
5099808;3;3.311.524.905;1.561.045.432;7.757.555.722;3;603;1
2791291;0;5.848.034.822;717.655.529;8.244.983.447;3;649;0
6677996;5;6.551.244.818;2.160.946.259;7.881.480.503;2;500;1
6257016;3;2.778.117.505;995.631.397;5.086.504.066;4;488;1
7112570;0;144.466.221;1.385.137.622;2.291.576.251;7;642;0
1318859;4;4.604.211.758;1.827.690.247;7.992.119.236;8;665;0
6560795;0;5.845.836.638;754.119.482;902.908.511;3;704;0
8407757;1;3.736.110.023;5.672.595.471;6.646.259.824;5;679;0
3025434;1;3.016.343.299;415.134.432;4.410.906.386;5;664;0
6621902;4;2.572.783.724;1.040.720.295;411.631.508;1;551;1
4068525;0;5.142.414.714;7.616.872.417;7.616.872.417;1;700;0
5742120;0;4.012.513.302;683.686.605;8.659.002.423;4;592;0
6945502;0;3.431.517.056;2.546.117.341;5.650.183.141;6;653;0
3056173;0;3.541.252.389;425.536.865;6.520.148.527;6;568;0
4726631;5;3.611.806.535;2.268.548.062;7.411.021.817;4;607;1
7787729;3;4.205.418.883;1.706.143.768;780.101.618;5;701;0
7849323;0;7.511.004.691;1.041.519.284;1.041.519.284;5;605;0
2527305;5;884.192.363;3.264.492.158;1.152.031.519;2;541;1
6115731;1;7.022.479.312;1.096.522.867;958.805.954;5;652;0
1367426;2;5.069.656.018;1.328.010.606;9.452.249.206;5;717;0
3716344;1;6.593.952.318;1.016.066.512;9.590.557.973;7;689;0
3821913;0;1.856.370.394;1.751.874.991;3.183.135.152;6;706;0
1901215;0;4.523.547.269;3.208.074.197;681.355.937;4;633;0
5890943;0;4.584.074.704;5.412.701.001;704.068.263;3;668;0
3459794;4;2.973.314.485;1.218.876.531;5.418.382.056;6;603;1
4142397;0;3.220.154.013;1.136.828.632;4.610.450.037;1;587;0
5423239;1;2.764.271.397;406.023.378;4.609.694.172;7;730;0
4622248;2;2.728.174.595;6.733.921.783;369.555.173;3;522;0
5900666;1;5.100.064.701;1.065.115.939;9.365.011.302;6;600;0
3573250;1;4.443.586.752;1.017.733.018;8.723.831.376;5;695;0
1037392;1;2.089.461.288;5.343.684.776;5.201.120.673;6;706;0
1745504;0;3.788.258.635;6.870.009.677;7.586.991.573;3;592;0
4617450;0;173.526.965;3.547.879.996;3.690.375.956;2;667;0
3062573;0;3.632.328.416;2.883.143.424;6.422.898.294;5;609;0
8173081;1;2.319.956.966;5.641.494.013;4.520.743.242;6;760;0
4735997;1;4.088.863.146;7.941.186.275;7.182.884.737;6;537;0
3702717;1;4.035.816.426;5.243.844.843;6.173.280.654;5;624;0
1920012;0;7.223.682.556;7.276.828.673;1.127.102.906;5;556;0
8267509;0;4.165.313.147;3.279.303.037;5.689.493.533;3;677;0
7839103;3;7.559.689.099;1.920.935.689;1.005.360.285;4;609;0
6108970;0;4.102.817.917;4.036.243.582;825.851.651;6;661;0
7913512;0;3.488.110.185;3.589.720.159;4.722.727.496;5;665;0
1719432;0;5.519.987.638;65.449.387;796.493.234;2;743;0
1777065;0;3.820.658.097;4.219.972.201;5.523.263.804;3;631;0
4433539;0;3.050.991.185;450.617.482;5.223.768.755;3;636;0
4841651;0;6.649.154.512;9.655.650.462;1.063.420.921;4;610;0
4819445;0;4.517.227.672;4.483.203.033;8.857.360.104;3;599;0
1065858;4;5.552.339.151;1.874.947.943;7.573.399.227;1;546;1
5999259;2;2.638.428.314;699.209.004;4.835.496.062;4;656;0
4477709;1;4.197.003.898;4.984.832.235;6.457.533.136;6;647;0
1763762;1;3.533.190.919;6.329.689.683;6.727.090.258;7;707;0
7355253;3;4.843.807.472;1.471.602.156;6.720.788.749;1;503;1
6522916;0;3.503.671.111;3.483.448.066;5.234.099.315;6;700;0
4302849;0;542.648.653;4.111.602.036;1.230.186.131;6;717;0
4089799;3;5.821.052.808;1.521.772.686;8.028.003.767;4;693;0
1650194;0;5.021.799.174;601.151.424;7.337.325.568;3;649;0
6769476;5;6.102.715.859;2.762.870.017;9.888.863.099;3;569;1
5925930;1;4.136.170.572;6.020.352.519;6.662.573.116;6;713;0
1975107;1;305.307.276;5.902.999.552;5.188.541.526;5;698;0
8311908;0;2.734.908.845;3.423.400.349;4.373.487.053;4;634;0
1180353;0;4.240.143.954;3.512.507.156;8.080.353.995;5;666;0
1033563;1;4.005.449.229;5.277.092.072;5.428.101.899;4;609;0
5605959;0;2.665.789.128;349.641.859;5.188.586.455;4;658;0
3960216;1;3.843.430.126;4.928.897.055;5.452.877.476;7;605;0
7154049;0;6.808.202.739;1.398.336.899;1.398.336.899;4;526;0
1842615;2;4.780.711.783;1.421.607.428;7.630.004.616;3;560;0
8501739;1;5.276.456.773;1.057.938.011;7.649.587.985;3;650;0
4603371;1;3.003.370.183;4.681.271.121;5.084.401.385;7;620;0
1560694;1;3.435.821.026;5.302.365.261;5.531.733.897;6;650;0
4765309;0;2.788.541.755;5.014.621.221;8.329.898.909;5;642;0
6626836;5;4.243.001.942;2.225.787.889;7.347.983.901;5;572;1
7695421;0;2.849.068.155;8.984.713.185;421.351.012;5;660;0
8902313;4;29.640.035;1.281.531.018;5.666.724.521;4;658;1
